,Hotel Name,Address,Rating (5),Price (2)
3726,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3727,Fountain House,HG West Pune,4.4,1500
3728,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3729,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3730,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3731,Little Italy,"IS Nagar, West Pune",4.1,1500
3732,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3733,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3734,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3735,Madeline,"MS Nagar, West Pune",4.4,900
3736,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3737,Mughal's,"MF Road, West Pune",5.0,1000
3738,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3739,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3740,High Garden,"GS Bapat Road, West Pune",4.2,1000
3741,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3742,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3743,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3744,Wok Toss,TG West Pune,4.7,1000
3745,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3746,Fountain House,HG West Pune,4.4,1500
3747,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3748,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3749,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3750,Little Italy,"IS Nagar, West Pune",4.1,1500
3751,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3752,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3753,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3754,Madeline,"MS Nagar, West Pune",4.4,900
3755,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3756,Mughal's,"MF Road, West Pune",5.0,1000
3757,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3758,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3759,High Garden,"GS Bapat Road, West Pune",4.2,1000
3760,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3761,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3762,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3763,Wok Toss,TG West Pune,4.7,1000
3764,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3765,Fountain House,HG West Pune,4.4,1500
3766,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3767,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3768,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3769,Little Italy,"IS Nagar, West Pune",4.1,1500
3770,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3771,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3772,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3773,Madeline,"MS Nagar, West Pune",4.4,900
3774,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3775,Mughal's,"MF Road, West Pune",5.0,1000
3776,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3777,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3778,High Garden,"GS Bapat Road, West Pune",4.2,1000
3779,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3780,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3781,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3782,Wok Toss,TG West Pune,4.7,1000
3783,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3784,Fountain House,HG West Pune,4.4,1500
3785,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3786,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3787,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3788,Little Italy,"IS Nagar, West Pune",4.1,1500
3789,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3790,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3791,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3792,Madeline,"MS Nagar, West Pune",4.4,900
3793,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3794,Mughal's,"MF Road, West Pune",5.0,1000
3795,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3796,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3797,High Garden,"GS Bapat Road, West Pune",4.2,1000
3798,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3799,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3800,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3801,Wok Toss,TG West Pune,4.7,1000
3802,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3803,Fountain House,HG West Pune,4.4,1500
3804,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3805,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3806,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3807,Little Italy,"IS Nagar, West Pune",4.1,1500
3808,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3809,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3810,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3811,Madeline,"MS Nagar, West Pune",4.4,900
3812,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3813,Mughal's,"MF Road, West Pune",5.0,1000
3814,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3815,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3816,High Garden,"GS Bapat Road, West Pune",4.2,1000
3817,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3818,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3819,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3820,Wok Toss,TG West Pune,4.7,1000
3821,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3822,Fountain House,HG West Pune,4.4,1500
3823,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3824,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3825,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3826,Little Italy,"IS Nagar, West Pune",4.1,1500
3827,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3828,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3829,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3830,Madeline,"MS Nagar, West Pune",4.4,900
3831,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3832,Mughal's,"MF Road, West Pune",5.0,1000
3833,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3834,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3835,High Garden,"GS Bapat Road, West Pune",4.2,1000
3836,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3837,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3838,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3839,Wok Toss,TG West Pune,4.7,1000
3840,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3841,Fountain House,HG West Pune,4.4,1500
3842,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3843,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3844,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3845,Little Italy,"IS Nagar, West Pune",4.1,1500
3846,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3847,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3848,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3849,Madeline,"MS Nagar, West Pune",4.4,900
3850,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3851,Mughal's,"MF Road, West Pune",5.0,1000
3852,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3853,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3854,High Garden,"GS Bapat Road, West Pune",4.2,1000
3855,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3856,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3857,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3858,Wok Toss,TG West Pune,4.7,1000
3859,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3860,Fountain House,HG West Pune,4.4,1500
3861,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3862,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3863,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3864,Little Italy,"IS Nagar, West Pune",4.1,1500
3865,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3866,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3867,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3868,Madeline,"MS Nagar, West Pune",4.4,900
3869,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3870,Mughal's,"MF Road, West Pune",5.0,1000
3871,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3872,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3873,High Garden,"GS Bapat Road, West Pune",4.2,1000
3874,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3875,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3876,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3877,Wok Toss,TG West Pune,4.7,1000
3878,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3879,Fountain House,HG West Pune,4.4,1500
3880,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3881,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3882,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3883,Little Italy,"IS Nagar, West Pune",4.1,1500
3884,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3885,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3886,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3887,Madeline,"MS Nagar, West Pune",4.4,900
3888,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3889,Mughal's,"MF Road, West Pune",5.0,1000
3890,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3891,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3892,High Garden,"GS Bapat Road, West Pune",4.2,1000
3893,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3894,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3895,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3896,Wok Toss,TG West Pune,4.7,1000
3897,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3898,Fountain House,HG West Pune,4.4,1500
3899,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3900,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3901,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3902,Little Italy,"IS Nagar, West Pune",4.1,1500
3903,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3904,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3905,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3906,Madeline,"MS Nagar, West Pune",4.4,900
3907,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3908,Mughal's,"MF Road, West Pune",5.0,1000
3909,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3910,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3911,High Garden,"GS Bapat Road, West Pune",4.2,1000
3912,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3913,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3914,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3915,Wok Toss,TG West Pune,4.7,1000
3916,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3917,Fountain House,HG West Pune,4.4,1500
3918,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3919,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3920,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3921,Little Italy,"IS Nagar, West Pune",4.1,1500
3922,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3923,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3924,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3925,Madeline,"MS Nagar, West Pune",4.4,900
3926,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3927,Mughal's,"MF Road, West Pune",5.0,1000
3928,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3929,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3930,High Garden,"GS Bapat Road, West Pune",4.2,1000
3931,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3932,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3933,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3934,Wok Toss,TG West Pune,4.7,1000
3935,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3936,Fountain House,HG West Pune,4.4,1500
3937,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3938,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3939,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3940,Little Italy,"IS Nagar, West Pune",4.1,1500
3941,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3942,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3943,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3944,Madeline,"MS Nagar, West Pune",4.4,900
3945,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3946,Mughal's,"MF Road, West Pune",5.0,1000
3947,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3948,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3949,High Garden,"GS Bapat Road, West Pune",4.2,1000
3950,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3951,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3952,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3953,Wok Toss,TG West Pune,4.7,1000
3954,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3955,Fountain House,HG West Pune,4.4,1500
3956,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3957,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3958,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3959,Little Italy,"IS Nagar, West Pune",4.1,1500
3960,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3961,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3962,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3963,Madeline,"MS Nagar, West Pune",4.4,900
3964,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3965,Mughal's,"MF Road, West Pune",5.0,1000
3966,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3967,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3968,High Garden,"GS Bapat Road, West Pune",4.2,1000
3969,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3970,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3971,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3972,Wok Toss,TG West Pune,4.7,1000
3973,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3974,Fountain House,HG West Pune,4.4,1500
3975,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3976,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3977,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3978,Little Italy,"IS Nagar, West Pune",4.1,1500
3979,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3980,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3981,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3982,Madeline,"MS Nagar, West Pune",4.4,900
3983,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3984,Mughal's,"MF Road, West Pune",5.0,1000
3985,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3986,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3987,High Garden,"GS Bapat Road, West Pune",4.2,1000
3988,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3989,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3990,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3991,Wok Toss,TG West Pune,4.7,1000
3992,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3993,Fountain House,HG West Pune,4.4,1500
3994,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3995,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3996,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3997,Little Italy,"IS Nagar, West Pune",4.1,1500
3998,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3999,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4000,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4001,Madeline,"MS Nagar, West Pune",4.4,900
4002,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4003,Mughal's,"MF Road, West Pune",5.0,1000
4004,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4005,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4006,High Garden,"GS Bapat Road, West Pune",4.2,1000
4007,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4008,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4009,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4010,Wok Toss,TG West Pune,4.7,1000
4011,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4012,Fountain House,HG West Pune,4.4,1500
4013,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4014,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4015,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4016,Little Italy,"IS Nagar, West Pune",4.1,1500
4017,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4018,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4019,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4020,Madeline,"MS Nagar, West Pune",4.4,900
4021,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4022,Mughal's,"MF Road, West Pune",5.0,1000
4023,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4024,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4025,High Garden,"GS Bapat Road, West Pune",4.2,1000
4026,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4027,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4028,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4029,Wok Toss,TG West Pune,4.7,1000
4030,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4031,Fountain House,HG West Pune,4.4,1500
4032,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4033,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4034,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4035,Little Italy,"IS Nagar, West Pune",4.1,1500
4036,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4037,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4038,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4039,Madeline,"MS Nagar, West Pune",4.4,900
4040,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4041,Mughal's,"MF Road, West Pune",5.0,1000
4042,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4043,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4044,High Garden,"GS Bapat Road, West Pune",4.2,1000
4045,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4046,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4047,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4048,Wok Toss,TG West Pune,4.7,1000
4049,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4050,Fountain House,HG West Pune,4.4,1500
4051,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4052,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4053,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4054,Little Italy,"IS Nagar, West Pune",4.1,1500
4055,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4056,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4057,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4058,Madeline,"MS Nagar, West Pune",4.4,900
4059,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4060,Mughal's,"MF Road, West Pune",5.0,1000
4061,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4062,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4063,High Garden,"GS Bapat Road, West Pune",4.2,1000
4064,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4065,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4066,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4067,Wok Toss,TG West Pune,4.7,1000
4068,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4069,Fountain House,HG West Pune,4.4,1500
4070,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4071,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4072,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4073,Little Italy,"IS Nagar, West Pune",4.1,1500
4074,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4075,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4076,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4077,Madeline,"MS Nagar, West Pune",4.4,900
4078,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4079,Mughal's,"MF Road, West Pune",5.0,1000
4080,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4081,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4082,High Garden,"GS Bapat Road, West Pune",4.2,1000
4083,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4084,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4085,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4086,Wok Toss,TG West Pune,4.7,1000
4087,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4088,Fountain House,HG West Pune,4.4,1500
4089,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4090,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4091,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4092,Little Italy,"IS Nagar, West Pune",4.1,1500
4093,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4094,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4095,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4096,Madeline,"MS Nagar, West Pune",4.4,900
4097,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4098,Mughal's,"MF Road, West Pune",5.0,1000
4099,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4100,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4101,High Garden,"GS Bapat Road, West Pune",4.2,1000
4102,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4103,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4104,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4105,Wok Toss,TG West Pune,4.7,1000
4106,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4107,Fountain House,HG West Pune,4.4,1500
4108,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4109,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4110,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4111,Little Italy,"IS Nagar, West Pune",4.1,1500
4112,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4113,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4114,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4115,Madeline,"MS Nagar, West Pune",4.4,900
4116,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4117,Mughal's,"MF Road, West Pune",5.0,1000
4118,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4119,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4120,High Garden,"GS Bapat Road, West Pune",4.2,1000
4121,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4122,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4123,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4124,Wok Toss,TG West Pune,4.7,1000
